date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-09-14 13:00:00,250.34,0.0,12.0,63.66,6.38,4.17,17.53,1.5
2021-09-14 14:00:00,250.34,0.0,13.02,62.94,7.15,3.8,14.68,1.81
2021-09-14 15:00:00,250.34,0.0,13.88,62.23,7.87,3.44,12.49,2.12
2021-09-14 16:00:00,243.66,0.0,13.2,61.51,8.11,2.98,10.58,2.31
2021-09-14 17:00:00,236.99,0.0,13.2,59.37,8.46,2.78,9.41,2.76
2021-09-14 18:00:00,236.99,0.0,14.4,55.79,8.94,2.68,8.39,3.45
2021-09-14 19:00:00,236.99,0.0,15.77,52.21,9.54,2.65,7.62,3.86
2021-09-14 20:00:00,236.99,0.0,16.97,48.64,10.13,2.64,7.09,4.12
2021-09-14 21:00:00,236.99,0.01,17.48,45.78,10.73,2.66,6.89,4.24
2021-09-14 22:00:00,243.66,0.01,18.85,43.27,11.44,2.81,6.96,4.62
2021-09-14 23:00:00,263.69,0.49,22.62,38.62,12.4,3.56,7.99,5.51
2021-09-15 00:00:00,283.72,3.27,22.96,38.62,12.99,4.26,9.27,5.32
2021-09-15 01:00:00,277.04,4.19,17.65,44.7,11.8,4.2,10.51,3.42
2021-09-15 02:00:00,250.34,3.07,11.82,52.93,9.3,3.73,11.28,1.87
2021-09-15 03:00:00,230.31,1.65,7.28,61.51,6.02,2.9,9.89,1.06
2021-09-15 04:00:00,226.97,1.3,7.28,63.66,5.78,2.73,9.27,1.01
2021-09-15 05:00:00,226.97,0.95,7.54,63.66,5.66,2.59,8.51,0.98
2021-09-15 06:00:00,230.31,0.89,9.0,61.51,6.56,2.6,8.18,1.14
2021-09-15 07:00:00,233.65,0.95,10.63,59.37,7.75,2.89,9.27,1.31
2021-09-15 08:00:00,236.99,0.75,11.14,58.65,7.45,3.09,10.56,1.31
2021-09-15 09:00:00,240.33,0.42,12.0,57.22,6.91,3.31,11.8,1.31
2021-09-15 10:00:00,247.0,0.06,13.37,55.08,6.8,3.47,11.81,1.39
2021-09-15 11:00:00,253.68,0.0,13.88,55.08,6.86,3.68,11.77,1.43
2021-09-15 12:00:00,260.35,0.0,14.05,55.79,6.91,3.78,11.15,1.36
2021-09-15 13:00:00,263.69,0.0,14.05,57.22,6.91,3.65,9.73,1.39
2021-09-15 14:00:00,270.37,0.0,14.57,57.22,7.09,3.62,8.45,1.47
2021-09-15 15:00:00,273.71,0.0,16.45,52.93,7.99,3.74,7.52,1.44
2021-09-15 16:00:00,267.03,0.0,17.65,49.35,8.82,3.57,6.44,1.24
2021-09-15 17:00:00,260.35,0.01,18.34,45.78,9.3,3.41,5.76,1.27
2021-09-15 18:00:00,253.68,0.01,19.19,41.84,9.54,3.39,5.59,1.57
2021-09-15 19:00:00,250.34,0.01,19.71,39.7,9.89,3.29,5.51,1.82
2021-09-15 20:00:00,250.34,0.02,20.56,38.62,10.37,3.29,5.57,1.87
2021-09-15 21:00:00,250.34,0.02,21.08,37.91,10.73,3.29,5.7,1.82
2021-09-15 22:00:00,253.68,0.03,22.96,35.41,11.33,3.51,6.09,1.87
2021-09-15 23:00:00,283.72,0.37,28.1,28.97,12.28,4.54,7.88,2.34
2021-09-16 00:00:00,317.1,2.71,30.5,26.11,13.35,5.54,9.26,2.53
2021-09-16 01:00:00,313.76,4.81,24.68,33.98,13.35,5.15,8.83,2.38
2021-09-16 02:00:00,280.38,4.41,17.31,45.78,11.92,3.99,7.37,2.06
2021-09-16 03:00:00,243.66,2.52,9.51,59.37,7.75,2.51,4.9,1.27
2021-09-16 04:00:00,233.65,2.32,8.65,62.94,7.45,2.36,4.32,1.17
2021-09-16 05:00:00,230.31,2.1,7.97,64.37,7.03,2.25,3.86,1.11
2021-09-16 06:00:00,233.65,2.29,8.91,63.66,7.63,2.4,3.86,1.25
2021-09-16 07:00:00,236.99,2.52,10.45,60.8,8.7,2.58,4.12,1.44
2021-09-16 08:00:00,240.33,2.15,10.97,57.22,8.46,2.45,4.06,1.43
2021-09-16 09:00:00,283.72,2.43,18.68,41.49,7.99,3.39,6.09,2.28
2021-09-16 10:00:00,347.14,1.09,30.85,21.1,7.33,5.17,9.43,2.88
2021-09-16 11:00:00,397.21,1.3,36.33,11.62,6.91,7.18,13.11,2.91
2021-09-16 12:00:00,473.98,6.04,41.81,3.49,9.18,11.23,20.53,6.9
2021-09-16 13:00:00,594.14,18.55,47.3,0.2,14.42,17.52,31.13,13.17
2021-09-16 14:00:00,767.71,38.45,53.47,0.0,20.98,27.56,46.63,20.01
2021-09-16 15:00:00,988.01,66.16,58.26,0.0,25.51,40.55,65.39,24.83
2021-09-16 16:00:00,1094.82,85.83,60.32,0.0,25.51,48.75,72.35,23.31
2021-09-16 17:00:00,1028.06,87.62,54.15,0.0,20.27,47.37,64.85,15.07
2021-09-16 18:00:00,707.63,52.75,43.53,0.0,11.09,29.6,38.49,3.23
2021-09-16 19:00:00,567.44,39.34,33.59,0.0,7.39,22.49,29.58,1.85
2021-09-16 20:00:00,494.0,33.53,28.45,0.0,6.91,19.72,26.09,1.95
2021-09-16 21:00:00,460.63,33.08,25.36,0.0,7.45,19.43,25.51,2.19
2021-09-16 22:00:00,453.95,34.42,23.31,0.0,8.35,20.38,26.43,2.57
2021-09-16 23:00:00,507.36,41.13,23.65,0.59,9.78,24.72,32.31,3.45
2021-09-17 00:00:00,574.11,48.73,23.65,3.62,10.97,30.35,40.21,4.05
2021-09-17 01:00:00,574.11,45.6,23.31,8.49,10.37,32.2,44.22,5.26
2021-09-17 02:00:00,467.3,26.6,26.05,24.68,10.13,27.61,39.99,6.9
2021-09-17 03:00:00,240.33,6.15,13.88,61.51,20.5,12.14,16.11,0.38
2021-09-17 04:00:00,226.97,4.64,12.34,74.39,21.22,11.06,14.43,0.52
2021-09-17 05:00:00,223.64,3.52,10.8,83.69,19.79,9.71,13.21,1.06
2021-09-17 06:00:00,223.64,2.26,8.4,92.98,15.26,7.81,11.48,1.55
2021-09-17 07:00:00,220.3,1.24,5.83,94.41,9.3,5.26,8.59,1.43
2021-09-17 08:00:00,213.62,0.81,4.71,86.55,5.84,3.04,5.72,1.3
2021-09-17 09:00:00,216.96,0.55,5.66,72.24,4.29,1.91,4.23,1.2
2021-09-17 10:00:00,220.3,0.07,6.68,63.66,3.4,1.64,3.87,1.41
2021-09-17 11:00:00,226.97,0.0,7.28,59.37,3.58,1.7,4.04,1.79
2021-09-17 12:00:00,226.97,0.0,9.25,54.36,5.31,1.95,4.48,2.01
2021-09-17 13:00:00,230.31,0.0,12.34,47.21,7.45,2.4,5.15,2.34
2021-09-17 14:00:00,230.31,0.01,16.79,39.7,10.61,3.11,6.08,2.95
2021-09-17 15:00:00,233.65,0.02,21.08,32.54,13.35,3.92,7.01,3.71
2021-09-17 16:00:00,223.64,0.03,20.91,28.25,12.52,4.12,6.97,4.43
2021-09-17 17:00:00,216.96,0.02,16.97,27.9,9.18,3.84,6.41,5.26
2021-09-17 18:00:00,216.96,0.02,13.37,27.18,6.5,4.04,6.35,5.57
2021-09-17 19:00:00,226.97,0.02,10.97,28.97,5.66,5.27,7.51,4.94
2021-09-17 20:00:00,236.99,0.01,9.25,32.54,4.77,5.78,7.76,4.18
2021-09-17 21:00:00,233.65,0.01,7.63,36.12,3.87,5.41,7.39,4.05
2021-09-17 22:00:00,230.31,0.01,7.11,36.48,3.55,5.03,7.37,4.62
2021-09-17 23:00:00,233.65,0.23,7.45,35.05,3.49,4.97,7.74,5.19
2021-09-18 00:00:00,236.99,1.13,6.94,35.76,3.49,5.1,8.25,5.38
2021-09-18 01:00:00,233.65,1.43,6.43,38.98,3.64,4.96,8.54,5.64
2021-09-18 02:00:00,230.31,1.22,5.83,43.99,3.99,5.03,9.47,5.83
2021-09-18 03:00:00,226.97,0.48,4.28,52.21,3.37,4.93,10.83,3.67
2021-09-18 04:00:00,223.64,0.34,3.9,51.5,2.86,4.95,10.9,3.36
2021-09-18 05:00:00,226.97,0.27,4.67,57.94,4.11,5.07,9.63,3.2
2021-09-18 06:00:00,230.31,0.31,6.34,58.65,6.08,4.37,5.84,2.44
2021-09-18 07:00:00,233.65,0.43,7.8,50.78,5.9,4.18,4.88,2.31
2021-09-18 08:00:00,240.33,0.42,9.0,44.7,5.48,4.52,5.12,2.5
2021-09-18 09:00:00,257.02,0.67,12.85,36.48,6.44,5.4,6.25,3.39
2021-09-18 10:00:00,280.38,0.28,19.71,25.75,7.75,6.31,7.65,5.57
2021-09-18 11:00:00,290.39,0.2,21.94,17.52,7.51,6.48,8.22,7.54
2021-09-18 12:00:00,287.06,0.32,21.94,14.31,7.39,5.49,7.59,7.98
2021-09-18 13:00:00,273.71,0.23,21.08,16.63,7.87,4.17,6.37,6.46
2021-09-18 14:00:00,263.69,0.1,18.34,22.71,7.51,3.48,5.37,5.19
2021-09-18 15:00:00,267.03,0.08,19.02,25.39,7.09,3.63,5.53,5.38
2021-09-18 16:00:00,277.04,0.08,21.94,23.25,7.21,3.91,5.86,5.95
2021-09-18 17:00:00,273.71,0.08,22.96,23.6,7.45,3.99,5.96,6.02
2021-09-18 18:00:00,273.71,0.09,23.99,22.35,7.51,4.25,6.39,5.83
2021-09-18 19:00:00,273.71,0.22,27.76,16.45,7.57,4.68,7.14,6.9
2021-09-18 20:00:00,263.69,0.47,28.45,11.18,6.68,4.64,7.4,8.74
2021-09-18 21:00:00,247.0,0.64,24.68,9.57,5.66,4.09,6.89,9.63
2021-09-18 22:00:00,236.99,0.5,20.22,12.16,5.54,3.47,6.06,11.02
2021-09-18 23:00:00,250.34,1.84,17.82,18.6,6.44,3.59,6.44,12.67
2021-09-19 00:00:00,260.35,4.86,13.54,31.11,7.99,3.4,6.41,11.65
2021-09-19 01:00:00,270.37,6.82,12.85,36.84,9.54,3.62,7.08,10.89
2021-09-19 02:00:00,267.03,6.93,13.02,45.78,11.44,4.2,8.0,10.64
2021-09-19 03:00:00,220.3,2.07,5.57,68.67,5.78,2.38,4.31,4.56
2021-09-19 04:00:00,223.64,1.23,4.41,87.98,5.84,3.87,5.56,4.18
2021-09-19 05:00:00,240.33,0.84,4.07,110.15,6.86,6.34,8.28,4.94
2021-09-19 06:00:00,250.34,0.94,5.18,115.87,7.63,7.46,9.59,5.13
2021-09-19 07:00:00,253.68,1.15,6.43,107.29,7.45,7.04,9.19,4.81
2021-09-19 08:00:00,253.68,1.12,7.45,95.84,7.63,6.75,8.89,4.5
2021-09-19 09:00:00,253.68,0.91,11.14,82.25,9.06,6.32,8.56,5.0
2021-09-19 10:00:00,247.0,0.18,15.42,55.08,8.46,3.83,5.86,6.27
2021-09-19 11:00:00,240.33,0.0,14.91,45.42,7.39,2.66,4.57,6.02
2021-09-19 12:00:00,253.68,0.01,16.28,41.49,7.21,3.07,5.42,6.4
2021-09-19 13:00:00,270.37,0.02,19.71,33.62,8.11,3.79,6.9,8.49
2021-09-19 14:00:00,270.37,0.05,21.76,28.25,9.06,4.14,7.67,10.26
2021-09-19 15:00:00,257.02,0.05,20.56,27.18,9.06,3.73,7.16,11.4
2021-09-19 16:00:00,233.65,0.03,16.62,30.04,8.23,2.86,5.51,11.27
2021-09-19 17:00:00,223.64,0.03,14.22,31.11,7.51,2.54,4.75,10.64
2021-09-19 18:00:00,213.62,0.02,12.0,32.54,6.26,2.35,4.41,9.88
2021-09-19 19:00:00,210.29,0.02,9.68,33.62,4.95,2.14,4.05,9.75
2021-09-19 20:00:00,206.95,0.02,8.31,35.76,4.41,1.97,3.71,9.25
2021-09-19 21:00:00,208.62,0.01,8.05,37.91,4.53,1.86,3.51,7.92
2021-09-19 22:00:00,211.95,0.01,8.48,38.98,4.77,1.84,3.54,6.9
2021-09-19 23:00:00,223.64,0.52,9.68,39.34,5.19,2.1,4.17,6.33
2021-09-20 00:00:00,236.99,2.21,8.91,43.63,5.6,2.36,4.7,5.7
2021-09-20 01:00:00,240.33,2.96,8.05,50.07,6.26,2.69,5.16,5.38
2021-09-20 02:00:00,233.65,2.68,7.37,60.08,6.91,2.83,5.4,5.19
2021-09-20 03:00:00,216.96,1.13,3.98,78.68,5.72,2.93,5.56,2.88
2021-09-20 04:00:00,220.3,0.89,3.64,90.12,6.2,3.46,6.66,2.63
2021-09-20 05:00:00,216.96,0.83,3.43,89.41,5.48,3.39,7.15,2.19
2021-09-20 06:00:00,211.95,0.91,3.56,81.54,4.59,2.82,6.57,1.98
2021-09-20 07:00:00,210.29,1.08,4.24,75.1,4.65,2.54,6.26,2.06
2021-09-20 08:00:00,210.29,1.08,4.93,67.95,4.53,2.24,5.77,2.22
2021-09-20 09:00:00,216.96,0.88,7.28,58.65,4.77,2.0,5.18,2.41
2021-09-20 10:00:00,226.97,0.17,10.8,50.07,5.36,2.0,4.25,2.69
2021-09-20 11:00:00,240.33,0.01,9.94,45.06,5.01,2.42,4.02,2.95
2021-09-20 12:00:00,240.33,0.01,8.65,43.99,4.65,2.01,3.53,2.66
2021-09-20 13:00:00,236.99,0.0,8.74,52.93,4.89,1.37,2.46,2.66
2021-09-20 14:00:00,236.99,0.0,9.25,55.08,5.25,1.29,2.18,2.88
2021-09-20 15:00:00,257.02,0.01,15.25,44.7,7.09,2.21,3.57,3.8
2021-09-20 16:00:00,273.71,0.04,21.76,32.19,9.18,3.12,4.79,4.81
2021-09-20 17:00:00,273.71,0.11,25.36,23.6,10.13,3.68,5.5,5.38
2021-09-20 18:00:00,273.71,0.18,27.08,19.13,10.97,4.08,6.04,5.57
2021-09-20 19:00:00,263.69,0.16,23.99,20.39,10.97,3.72,5.63,4.75
2021-09-20 20:00:00,253.68,0.08,18.51,26.46,10.13,2.77,4.69,3.93
2021-09-20 21:00:00,236.99,0.02,11.31,37.55,6.97,1.37,2.83,2.41
2021-09-20 22:00:00,233.65,0.02,11.14,38.62,6.5,1.17,2.38,2.76
2021-09-20 23:00:00,236.99,0.66,11.48,35.76,6.5,1.38,2.57,3.74
2021-09-21 00:00:00,236.99,2.88,9.34,36.12,6.38,1.57,2.94,4.18
2021-09-21 01:00:00,236.99,3.8,8.05,39.34,6.97,1.71,3.6,3.9
2021-09-21 02:00:00,233.65,3.1,6.51,46.49,6.97,1.77,5.1,2.82
2021-09-21 03:00:00,220.3,1.84,4.58,55.08,5.31,1.68,6.71,1.49
2021-09-21 04:00:00,220.3,1.58,4.33,55.08,4.89,1.9,9.14,1.09
2021-09-21 05:00:00,220.3,1.4,4.37,52.93,4.59,2.33,12.69,0.93
2021-09-21 06:00:00,220.3,1.22,4.8,52.93,4.59,2.77,15.23,0.86
2021-09-21 07:00:00,220.3,1.23,5.01,53.64,4.71,3.66,20.26,0.79
2021-09-21 08:00:00,220.3,1.1,5.01,54.36,4.17,4.76,26.74,0.71
2021-09-21 09:00:00,223.64,0.73,6.43,52.93,4.17,5.74,32.83,0.81
2021-09-21 10:00:00,233.65,0.12,9.17,50.07,5.01,5.1,28.12,1.09
2021-09-21 11:00:00,240.33,0.01,11.14,49.35,6.14,4.26,21.13,1.41
2021-09-21 12:00:00,243.66,0.01,12.51,48.64,7.15,3.88,17.26,1.71
2021-09-21 13:00:00,247.0,0.01,13.54,47.92,8.23,3.59,13.85,2.15
2021-09-21 14:00:00,250.34,0.01,15.25,44.35,9.18,3.4,10.95,3.45
2021-09-21 15:00:00,257.02,0.02,17.99,38.98,9.89,3.23,8.86,5.38
2021-09-21 16:00:00,253.68,0.02,19.19,35.41,10.25,2.94,7.6,6.27
2021-09-21 17:00:00,247.0,0.03,19.71,32.9,10.49,2.75,6.65,6.33
2021-09-21 18:00:00,243.66,0.05,21.76,28.61,11.09,2.79,5.97,6.97
2021-09-21 19:00:00,243.66,0.1,24.68,23.6,11.68,2.86,5.12,8.11
2021-09-21 20:00:00,247.0,0.16,26.05,20.56,12.04,2.86,4.44,8.23
2021-09-21 21:00:00,250.34,0.23,27.08,18.24,12.64,2.91,4.28,8.04
2021-09-21 22:00:00,253.68,0.33,28.45,16.45,13.59,3.12,4.56,8.49
2021-09-21 23:00:00,277.04,3.69,28.45,18.06,14.9,4.03,5.95,9.75
2021-09-22 00:00:00,307.08,11.4,24.33,25.03,16.93,5.33,7.81,10.77
2021-09-22 01:00:00,317.1,14.53,22.62,32.19,19.55,6.09,8.78,10.51
2021-09-22 02:00:00,290.39,11.06,19.02,45.06,19.31,5.42,7.83,7.66
2021-09-22 03:00:00,233.65,3.47,8.14,64.37,9.18,2.08,3.34,2.44
2021-09-22 04:00:00,226.97,2.35,6.43,71.53,7.51,1.87,2.99,1.44
2021-09-22 05:00:00,223.64,1.93,6.0,73.67,6.68,1.77,2.87,1.14
2021-09-22 06:00:00,226.97,2.01,6.68,71.53,6.8,1.76,2.86,1.19
2021-09-22 07:00:00,233.65,2.57,8.91,69.38,8.46,2.05,3.17,1.5
2021-09-22 08:00:00,240.33,2.77,11.31,67.23,10.01,2.3,3.61,1.77
2021-09-22 09:00:00,393.87,9.61,31.87,31.47,9.54,6.55,11.1,4.94
2021-09-22 10:00:00,594.14,25.48,45.24,2.73,8.94,13.07,22.31,7.98
2021-09-22 11:00:00,754.36,49.62,40.78,0.0,9.89,20.64,35.81,9.75
2021-09-22 12:00:00,827.79,60.8,38.73,0.0,12.52,26.59,48.49,13.05
2021-09-22 13:00:00,934.6,76.89,38.04,0.0,16.93,35.42,62.66,19.0
2021-09-22 14:00:00,1094.82,97.45,43.18,0.0,21.22,48.35,79.52,24.57
2021-09-22 15:00:00,1108.17,98.35,45.93,0.0,17.64,51.63,81.83,20.01
2021-09-22 16:00:00,961.3,87.62,39.07,0.0,9.78,44.89,69.25,8.36
2021-09-22 17:00:00,841.14,76.0,35.3,0.0,6.32,38.58,56.38,4.12
2021-09-22 18:00:00,647.54,41.57,47.3,0.0,9.18,27.67,38.6,8.49
2021-09-22 19:00:00,534.06,27.49,43.18,0.0,8.23,20.94,29.69,5.95
2021-09-22 20:00:00,390.53,15.2,33.59,0.03,7.75,12.54,19.0,4.31
2021-09-22 21:00:00,303.75,8.94,28.45,0.12,8.7,7.98,12.65,3.39
2021-09-22 22:00:00,277.04,7.94,27.08,0.18,10.13,6.63,10.56,3.2
2021-09-22 23:00:00,300.41,13.41,24.33,4.02,12.04,7.35,11.7,4.18
2021-09-23 00:00:00,347.14,22.8,20.22,10.91,14.07,8.61,13.89,6.27
2021-09-23 01:00:00,380.52,27.72,21.94,16.45,16.93,9.91,16.06,9.12
2021-09-23 02:00:00,380.52,26.15,27.42,26.82,21.22,12.43,19.07,10.77
2021-09-23 03:00:00,283.72,9.16,19.02,58.65,14.54,6.81,10.4,6.46
2021-09-23 04:00:00,267.03,5.03,14.57,80.11,12.4,6.11,9.47,6.14
2021-09-23 05:00:00,267.03,2.68,11.14,107.29,11.68,6.54,10.05,6.02
2021-09-23 06:00:00,273.71,2.38,12.68,124.45,13.71,8.1,12.01,6.97
2021-09-23 07:00:00,280.38,2.35,15.08,131.61,15.5,9.43,14.28,8.87
2021-09-23 08:00:00,273.71,1.59,14.4,134.47,15.14,10.07,15.17,8.87
2021-09-23 09:00:00,387.19,2.4,34.62,98.71,14.78,17.05,24.91,8.87
2021-09-23 10:00:00,580.79,1.02,76.08,43.63,19.55,29.38,41.81,14.57
2021-09-23 11:00:00,821.11,12.41,109.67,2.24,27.18,39.73,57.23,24.07
2021-09-23 12:00:00,1014.71,37.55,116.53,0.0,33.85,47.07,67.51,30.91
2021-09-23 13:00:00,1001.36,45.6,102.82,0.0,29.33,43.1,61.8,27.11
2021-09-23 14:00:00,814.44,36.66,73.34,0.0,17.41,29.61,43.08,17.73
2021-09-23 15:00:00,453.95,2.49,52.78,4.65,12.16,11.16,16.83,12.29
2021-09-23 16:00:00,410.56,0.74,45.93,9.3,9.42,9.45,14.43,12.67
2021-09-23 17:00:00,373.84,0.32,39.07,14.13,7.09,8.1,12.49,10.13
2021-09-23 18:00:00,333.79,0.19,30.85,17.52,5.66,6.55,10.32,6.84
2021-09-23 19:00:00,303.75,0.15,24.68,19.31,5.36,5.33,8.52,5.95
2021-09-23 20:00:00,283.72,0.12,21.59,21.64,5.48,4.64,7.45,5.83
2021-09-23 21:00:00,277.04,0.09,20.39,24.32,5.84,4.29,6.87,5.95
2021-09-23 22:00:00,277.04,0.08,20.56,26.11,6.5,4.21,6.75,7.03
2021-09-23 23:00:00,303.75,2.15,21.76,27.18,7.63,4.98,8.17,9.37
2021-09-24 00:00:00,333.79,7.04,20.05,34.33,9.18,5.52,9.37,10.89
2021-09-24 01:00:00,343.8,9.28,19.54,41.49,10.49,5.84,10.05,12.03
2021-09-24 02:00:00,337.12,7.82,19.19,59.37,11.92,6.43,10.59,12.92
2021-09-24 03:00:00,267.03,1.61,6.08,87.98,5.31,3.97,5.47,4.69
2021-09-24 04:00:00,257.02,0.95,4.24,92.98,4.65,3.41,4.5,3.2
2021-09-24 05:00:00,253.68,0.8,3.98,91.55,4.59,3.31,4.25,2.63
2021-09-24 06:00:00,247.0,0.82,4.16,82.97,4.23,2.78,3.66,2.31
2021-09-24 07:00:00,243.66,0.92,4.97,74.39,4.29,2.33,3.28,2.28
2021-09-24 08:00:00,247.0,0.82,5.83,70.81,4.17,2.01,3.01,2.34
2021-09-24 09:00:00,263.69,0.89,10.97,62.94,6.2,2.27,3.58,3.26
2021-09-24 10:00:00,280.38,0.2,15.77,53.64,7.45,2.73,4.46,5.13
2021-09-24 11:00:00,283.72,0.0,16.28,47.21,7.87,3.14,5.36,6.71
2021-09-24 12:00:00,280.38,0.0,17.31,42.56,9.54,3.32,5.98,7.73
2021-09-24 13:00:00,270.37,0.01,18.17,38.27,10.85,3.18,6.0,8.36
2021-09-24 14:00:00,263.69,0.01,16.97,35.41,9.78,3.09,5.94,9.12
2021-09-24 15:00:00,263.69,0.02,15.42,32.9,7.75,3.26,6.11,10.39
2021-09-24 16:00:00,260.35,0.03,15.25,29.68,6.86,3.43,6.06,11.91
2021-09-24 17:00:00,253.68,0.03,15.08,27.9,6.68,3.53,5.85,12.79
2021-09-24 18:00:00,253.68,0.05,16.97,24.32,7.09,3.79,6.07,13.81
2021-09-24 19:00:00,260.35,0.14,21.08,18.06,7.57,4.22,6.69,15.33
2021-09-24 20:00:00,270.37,0.39,25.71,11.44,7.99,4.9,7.66,16.21
2021-09-24 21:00:00,283.72,0.94,27.76,6.44,8.23,5.6,8.71,17.23
2021-09-24 22:00:00,290.39,1.41,28.45,4.92,8.94,5.89,9.2,17.48
2021-09-24 23:00:00,307.08,5.81,26.39,10.82,10.73,6.65,10.8,15.96
2021-09-25 00:00:00,283.72,7.1,17.65,29.68,11.09,5.12,9.24,9.12
2021-09-25 01:00:00,270.37,6.04,13.2,44.7,10.49,4.04,9.18,6.21
2021-09-25 02:00:00,253.68,4.97,11.14,56.51,11.68,4.09,12.27,4.37
2021-09-25 03:00:00,226.97,2.01,5.1,64.37,6.26,3.42,10.59,1.65
2021-09-25 04:00:00,220.3,1.68,3.98,55.79,4.77,3.89,12.07,0.82
2021-09-25 05:00:00,213.62,1.23,3.26,52.93,3.58,3.31,10.03,0.57
2021-09-25 06:00:00,213.62,0.92,3.38,54.36,3.13,3.03,9.26,0.53
2021-09-25 07:00:00,216.96,0.62,3.98,56.51,3.1,2.99,10.21,0.53
2021-09-25 08:00:00,220.3,0.22,4.37,58.65,2.86,3.04,11.48,0.52
2021-09-25 09:00:00,220.3,0.04,4.71,60.08,2.71,3.04,12.3,0.54
2021-09-25 10:00:00,223.64,0.01,5.57,57.22,2.95,2.88,11.63,0.66
2021-09-25 11:00:00,226.97,0.0,6.34,53.64,3.28,2.78,11.32,0.8
2021-09-25 12:00:00,230.31,0.0,6.68,50.78,3.49,2.66,9.72,0.87
2021-09-25 13:00:00,230.31,0.0,6.86,48.64,3.61,2.66,8.59,0.92
2021-09-25 14:00:00,233.65,0.01,6.94,47.21,3.64,2.71,8.04,0.91
2021-09-25 15:00:00,233.65,0.0,6.77,48.64,3.61,2.56,6.8,0.78
2021-09-25 16:00:00,226.97,0.0,5.48,50.78,3.31,2.19,5.69,0.55
2021-09-25 17:00:00,223.64,0.0,4.84,52.21,3.1,2.03,5.45,0.44
2021-09-25 18:00:00,220.3,0.0,4.84,51.5,3.16,2.15,6.36,0.42
2021-09-25 19:00:00,220.3,0.0,4.97,50.78,3.31,2.44,8.02,0.43
2021-09-25 20:00:00,220.3,0.0,5.14,50.07,3.46,2.82,10.09,0.43
2021-09-25 21:00:00,220.3,0.0,5.31,49.35,3.58,3.13,12.25,0.44
2021-09-25 22:00:00,223.64,0.01,5.91,47.21,3.82,3.25,13.32,0.52
2021-09-25 23:00:00,230.31,0.08,7.2,44.35,4.11,3.46,14.27,0.69
2021-09-26 00:00:00,233.65,0.37,7.45,43.63,4.05,3.32,13.46,0.78
2021-09-26 01:00:00,230.31,0.64,6.51,43.99,3.87,2.94,11.45,0.78
2021-09-26 02:00:00,223.64,0.76,5.14,45.42,3.61,2.6,9.55,0.68
2021-09-26 03:00:00,220.3,0.81,4.46,47.21,3.46,2.37,8.58,0.63
2021-09-26 04:00:00,220.3,0.8,4.41,48.64,3.52,2.26,8.24,0.61
2021-09-26 05:00:00,220.3,0.73,4.2,50.07,3.34,2.09,7.81,0.58
2021-09-26 06:00:00,220.3,0.76,4.63,50.78,3.58,1.98,7.43,0.63
2021-09-26 07:00:00,220.3,0.66,5.14,51.5,3.76,1.86,6.8,0.67
2021-09-26 08:00:00,223.64,0.46,5.31,51.5,3.64,1.74,6.03,0.66
2021-09-26 09:00:00,226.97,0.3,7.03,48.64,4.05,1.73,5.58,0.85
2021-09-26 10:00:00,236.99,0.07,9.51,43.99,4.59,1.76,4.78,1.16
2021-09-26 11:00:00,243.66,0.02,11.14,40.05,4.89,1.94,4.68,1.49
2021-09-26 12:00:00,253.68,0.02,12.0,37.19,4.59,2.16,5.15,1.74
2021-09-26 13:00:00,257.02,0.03,12.68,34.69,4.29,2.35,5.6,1.93
2021-09-26 14:00:00,260.35,0.04,13.54,32.54,4.23,2.54,5.98,2.12
2021-09-26 15:00:00,267.03,0.06,15.94,29.68,4.11,2.76,6.32,2.44
2021-09-26 16:00:00,257.02,0.04,15.42,29.33,3.67,2.32,5.41,2.44
2021-09-26 17:00:00,247.0,0.04,14.91,30.4,3.73,2.09,4.98,2.47
2021-09-26 18:00:00,257.02,0.11,18.68,24.32,3.93,2.88,6.61,3.14
2021-09-26 19:00:00,273.71,0.28,23.31,17.52,4.71,3.97,9.02,4.24
2021-09-26 20:00:00,290.39,0.64,27.76,12.52,6.2,5.15,11.57,6.27
2021-09-26 21:00:00,307.08,1.23,32.22,8.76,8.23,6.39,14.01,8.74
2021-09-26 22:00:00,350.48,5.48,35.64,2.44,9.18,8.91,18.29,9.25
2021-09-26 23:00:00,480.65,25.48,32.22,1.65,10.13,15.57,29.08,9.75
2021-09-27 00:00:00,554.09,34.42,30.85,5.9,9.54,17.25,31.59,8.74
2021-09-27 01:00:00,480.65,23.47,27.42,14.84,7.57,11.81,23.1,7.35
2021-09-27 02:00:00,340.46,9.61,18.17,33.98,6.26,5.7,12.9,4.62
2021-09-27 03:00:00,220.3,1.06,3.77,63.66,3.04,1.01,3.67,0.96
2021-09-27 04:00:00,216.96,0.74,3.38,65.09,2.77,0.91,3.33,0.82
2021-09-27 05:00:00,213.62,0.54,3.56,63.66,2.62,0.88,3.28,0.84
2021-09-27 06:00:00,213.62,0.56,3.94,63.66,2.77,0.92,3.37,0.94
2021-09-27 07:00:00,216.96,0.67,3.64,66.52,2.77,0.95,3.49,0.9
2021-09-27 08:00:00,216.96,0.65,3.3,67.95,2.53,0.93,3.47,0.76
2021-09-27 09:00:00,223.64,0.57,4.84,64.37,3.01,1.05,3.8,0.86
2021-09-27 10:00:00,230.31,0.12,6.94,59.37,3.34,1.2,4.18,1.12
